year,modelId,mileageUnformatted,priceUnformatted,cylinder_engine,size_engine,horsepower_engine,torque_engine,highway_mpg,city_mpg,make,condition,bodyStyle,configuration_engine,type_engine,name_transmission,drivenWheels,market_categories
2021,909.0,39609.0,18949,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2020,909.0,23567.0,17949,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2018,955.0,69628.0,16949,4.0,2.0,245.0,275.0,29.0,20.0,11,2,7,3,4,5,2,0
2020,1497.0,29389.0,15549,0.0,,,,,,28,2,3,4,1,1,2,19
2022,1497.0,12976.0,16949,0.0,,,,,,28,2,3,4,1,1,2,19
2019,1418.0,89391.0,12949,6.0,3.6,283.0,260.0,25.0,17.0,9,2,4,0,4,5,2,59
2014,1711.0,81666.0,19949,6.0,3.6,305.0,269.0,25.0,17.0,32,2,8,0,3,9,3,11
2020,2279.0,43297.0,25449,6.0,3.5,295.0,270.0,27.0,20.0,16,2,7,0,4,11,2,31
2020,1720.0,39147.0,15449,4.0,2.4,185.0,178.0,,,19,2,6,3,4,5,2,59
2015,1550.0,128220.0,11949,4.0,2.5,184.0,185.0,32.0,25.0,25,2,7,3,4,5,2,0
2018,907.0,70446.0,14949,4.0,1.5,99.0,,43.0,48.0,37,2,3,3,5,11,2,28
2021,2343.0,26895.0,19349,4.0,2.0,146.0,132.0,31.0,27.0,19,2,7,3,4,11,0,0
2018,1373.0,77384.0,17449,4.0,2.0,190.0,236.0,,,2,2,6,3,4,7,2,30
2021,886.0,28123.0,27999,6.0,3.5,295.0,263.0,27.0,20.0,37,2,7,0,4,9,0,0
2013,1657.0,60633.0,11819,4.0,2.0,200.0,207.0,26.0,21.0,38,2,7,3,4,5,2,0
2022,883.0,37028.0,20469,4.0,2.5,203.0,184.0,39.0,28.0,37,2,6,3,4,9,2,59
2014,1511.0,90034.0,8949,4.0,2.5,182.0,180.0,38.0,27.0,28,2,6,3,4,11,2,59
2018,1491.0,78994.0,13449,6.0,3.5,284.0,259.0,27.0,20.0,28,2,7,0,4,11,2,0
2019,862.0,31865.0,19949,4.0,1.5,174.0,162.0,36.0,30.0,14,2,3,3,4,11,2,58
2022,1497.0,23503.0,15949,0.0,,,,,,28,2,3,4,1,1,2,19
2020,2031.0,43783.0,27949,4.0,2.5,310.0,290.0,22.0,16.0,35,2,6,2,4,6,0,6
2018,907.0,71901.0,14949,4.0,1.5,99.0,,43.0,48.0,37,2,3,3,5,11,2,28
2022,1245.0,23846.0,25449,3.0,1.3,155.0,174.0,33.0,29.0,7,2,7,3,4,11,2,0
2019,1880.0,17554.0,111649,6.0,3.0,,,,,31,2,1,2,4,8,4,45
2019,2235.0,35997.0,17949,4.0,2.0,248.0,258.0,31.0,23.0,39,2,7,3,4,9,0,31
2017,1755.0,52086.0,22949,6.0,3.0,404.0,406.0,24.0,16.0,24,2,6,0,4,9,3,49
2015,856.0,87041.0,15949,4.0,2.4,185.0,181.0,36.0,27.0,14,2,6,3,4,11,2,59
2020,856.0,41439.0,22949,4.0,2.0,252.0,273.0,32.0,22.0,14,2,6,3,4,0,2,57
2020,965.0,39151.0,15949,4.0,1.5,181.0,185.0,34.0,23.0,11,2,6,3,4,5,2,59
2014,907.0,74138.0,12449,4.0,1.5,99.0,82.0,46.0,53.0,37,2,3,3,5,11,2,28
2020,2156.0,34531.0,15449,0.0,,,,,,7,2,3,4,1,1,2,19
2020,1924.0,44839.0,15449,4.0,1.4,138.0,148.0,30.0,25.0,5,2,7,3,4,5,2,0
2019,1415.0,54682.0,21949,6.0,3.6,295.0,260.0,26.0,19.0,18,2,7,0,4,9,3,2
2018,2175.0,59007.0,12949,4.0,2.0,141.0,147.0,32.0,25.0,28,2,2,3,4,11,2,0
2020,2090.0,58923.0,20949,4.0,2.0,246.0,269.0,24.0,19.0,20,2,7,3,4,10,0,31
2022,2201.0,37410.0,21449,4.0,2.0,228.0,258.0,32.0,24.0,3,2,7,3,4,9,2,31
2019,1472.0,38157.0,23399,6.0,3.6,300.0,264.0,30.0,19.0,9,2,6,0,4,9,3,57
2013,1487.0,35863.0,11999,4.0,2.5,170.0,175.0,28.0,23.0,28,2,2,3,4,11,2,0
2020,961.0,22251.0,25699,4.0,2.3,300.0,310.0,28.0,21.0,11,2,7,3,4,0,3,0
2021,1487.0,14720.0,23390,4.0,2.5,181.0,181.0,34.0,26.0,28,2,2,3,4,11,2,0
2021,2217.0,28754.0,28565,0.0,,,,,,36,2,6,4,1,1,3,55
2017,862.0,59242.0,17799,4.0,1.5,174.0,162.0,42.0,32.0,14,2,6,3,4,11,2,57
2019,1064.0,40916.0,17929,4.0,2.4,181.0,175.0,28.0,22.0,15,2,7,3,4,5,2,0
2019,862.0,58082.0,21324,4.0,1.5,205.0,192.0,38.0,28.0,14,2,6,3,4,6,2,9
2019,1058.0,13192.0,16899,4.0,2.0,147.0,132.0,37.0,28.0,15,2,6,3,4,5,2,59
2021,898.0,47094.0,23962,4.0,2.5,208.0,,47.0,44.0,37,2,6,3,5,11,2,29
2019,2182.0,42992.0,18799,4.0,2.0,144.0,139.0,31.0,27.0,37,2,2,3,4,11,2,0
2021,2233.0,30160.0,28614,4.0,2.4,260.0,277.0,26.0,20.0,35,2,7,2,4,11,0,0
2019,1187.0,30281.0,23899,4.0,2.0,245.0,275.0,31.0,21.0,22,2,6,3,4,5,2,30
2021,908.0,15082.0,44799,6.0,4.0,270.0,278.0,19.0,16.0,37,2,7,0,4,3,1,59
2019,1131.0,56464.0,13949,4.0,1.5,170.0,203.0,28.0,24.0,12,2,7,3,4,10,0,0
2019,1018.0,56391.0,20949,4.0,2.0,255.0,273.0,34.0,23.0,26,2,6,3,4,10,3,30
2020,1511.0,32705.0,16949,4.0,2.5,188.0,180.0,39.0,28.0,28,2,6,3,4,11,2,59
2018,1279.0,76719.0,32449,,,,,,,7,2,8,0,8,5,3,11
2015,883.0,80195.0,14949,4.0,2.5,178.0,170.0,35.0,25.0,37,2,6,3,4,5,2,59
2018,1550.0,78887.0,15449,4.0,2.5,187.0,186.0,31.0,25.0,25,2,7,3,4,5,2,0
2020,2170.0,37252.0,16949,0.0,,,,,,15,2,3,4,1,1,2,19
2017,2165.0,57152.0,16449,4.0,1.6,139.0,195.0,46.0,51.0,19,2,2,3,5,5,2,24
2017,2140.0,60229.0,16949,4.0,2.0,208.0,258.0,33.0,24.0,16,2,2,3,4,7,2,31
2016,2358.0,63789.0,15449,4.0,2.0,189.0,207.0,34.0,24.0,23,2,3,3,4,6,2,58
2018,1881.0,69191.0,26949,4.0,2.0,252.0,273.0,25.0,20.0,31,2,7,3,4,7,0,31
2020,883.0,93846.0,17949,4.0,2.5,203.0,184.0,39.0,28.0,37,2,6,3,4,9,2,59
2018,907.0,74678.0,13516,4.0,1.5,99.0,,43.0,48.0,37,2,3,3,5,11,2,28
2022,883.0,31620.0,20799,4.0,2.5,203.0,184.0,39.0,28.0,37,2,6,3,4,9,2,59
2020,957.0,28183.0,59156,6.0,3.5,450.0,510.0,18.0,15.0,11,2,8,0,4,0,1,5
2018,2156.0,33217.0,14949,0.0,,,,,,7,2,3,4,1,1,2,19
2022,2006.0,26880.0,69449,0.0,,,,,,36,2,6,4,1,1,0,45
2018,907.0,76771.0,14949,4.0,1.5,99.0,,43.0,48.0,37,2,3,3,5,11,2,28
2016,1335.0,86012.0,13449,4.0,2.0,240.0,260.0,34.0,23.0,3,2,6,3,4,9,3,30
2021,2369.0,45526.0,16949,4.0,1.6,180.0,195.0,,,19,2,6,3,4,9,4,59
2014,2025.0,41358.0,10449,0.0,,,,,,3,2,3,4,1,1,3,44
2015,867.0,133098.0,11949,4.0,2.4,185.0,181.0,34.0,27.0,14,2,7,3,4,11,2,0
2007,1013.0,111808.0,34949,8.0,5.0,292.0,336.0,15.0,12.0,26,2,7,0,4,7,1,30
2020,955.0,54364.0,18199,4.0,2.0,250.0,275.0,29.0,21.0,11,2,7,3,4,9,2,59
2021,880.0,22047.0,25731,4.0,2.5,203.0,184.0,35.0,28.0,37,2,7,3,4,9,2,0
2013,959.0,117202.0,8784,4.0,2.0,188.0,129.0,41.0,44.0,11,2,6,3,5,11,2,23
2015,1083.0,20860.0,21399,4.0,2.0,200.0,151.0,34.0,25.0,35,2,1,2,4,5,3,57
2021,2138.0,10816.0,25799,4.0,2.0,181.0,151.0,,26.0,25,2,0,3,4,13,3,57
2024,981.0,5.0,52235,,,,,,,11,1,8,4,8,13,4,59
2021,2369.0,62332.0,19891,4.0,1.6,180.0,195.0,,,19,2,6,3,4,9,4,59
2015,1281.0,102036.0,44495,8.0,6.0,360.0,380.0,,,7,2,8,0,3,5,1,14
2024,880.0,5.0,32692,4.0,2.5,203.0,184.0,35.0,27.0,37,1,7,3,4,9,2,0
2024,2119.0,5.0,40567,4.0,2.5,219.0,,38.0,41.0,37,1,7,3,5,11,0,24
2024,969.0,,31875,4.0,2.3,,,33.0,22.0,11,1,1,3,4,0,3,57
2017,1066.0,85963.0,12997,4.0,2.4,185.0,178.0,36.0,25.0,15,2,6,3,4,5,2,59
2013,894.0,76672.0,20972,8.0,5.7,381.0,401.0,18.0,13.0,37,2,8,0,4,5,3,59
2012,1254.0,174276.0,19885,8.0,6.0,360.0,380.0,,,7,2,8,0,3,5,1,14
2018,957.0,64849.0,30225,,,,,,,11,2,8,0,4,13,1,59
2024,862.0,3005.0,26549,4.0,2.0,158.0,138.0,37.0,30.0,14,2,6,3,4,11,2,59
2021,1238.0,83990.0,22114,,,,,25.0,,7,2,8,4,4,13,3,59
2023,2352.0,2675.0,33887,4.0,2.0,204.0,,36.0,43.0,14,0,7,3,5,12,2,24
2024,2352.0,1153.0,34489,4.0,2.0,204.0,,36.0,43.0,14,0,7,3,5,12,2,24
2019,867.0,58276.0,23290,4.0,1.5,190.0,179.0,34.0,28.0,14,0,7,3,4,11,2,0
2022,872.0,27104.0,27994,4.0,2.0,212.0,232.0,41.0,44.0,14,0,6,3,5,11,2,29
2019,1252.0,70558.0,19997,4.0,1.5,170.0,203.0,32.0,26.0,7,2,7,3,4,5,2,0
2024,2352.0,50.0,39980,4.0,2.0,204.0,,34.0,40.0,14,1,7,3,5,12,0,24
2024,862.0,15.0,33000,4.0,1.5,180.0,177.0,37.0,30.0,14,1,3,3,4,11,2,19
2024,856.0,50.0,31005,4.0,1.5,192.0,192.0,37.0,29.0,14,1,6,3,4,11,2,59
2016,1723.0,188264.0,10995,4.0,1.8,145.0,130.0,,,19,2,6,3,4,13,2,59
2024,1279.0,2.0,44005,,,,,,,7,1,8,4,8,13,4,59
2024,2346.0,,28695,4.0,2.5,191.0,186.0,33.0,26.0,25,1,7,3,4,5,0,0
2024,2346.0,,30300,4.0,2.5,191.0,186.0,33.0,26.0,25,1,7,3,4,5,0,0
2024,2512.0,,40150,4.0,2.5,227.0,310.0,29.0,23.0,25,1,7,3,4,5,0,0
2024,1550.0,,38955,4.0,2.5,187.0,186.0,29.0,23.0,25,1,7,3,4,5,0,0
2024,1080.0,,27237,4.0,2.5,182.0,176.0,35.0,27.0,35,1,6,2,4,11,0,59
2024,1087.0,,36302,4.0,2.5,182.0,176.0,32.0,26.0,35,1,2,2,4,11,0,0
2024,1087.0,,40221,4.0,2.5,182.0,176.0,32.0,26.0,35,1,2,2,4,11,0,0
2018,1723.0,110267.0,8991,4.0,2.0,147.0,132.0,,,19,2,6,3,4,13,2,59
2021,2248.0,46928.0,17995,4.0,1.6,122.0,114.0,36.0,31.0,28,2,2,3,4,11,2,19
2020,1279.0,41462.0,37996,4.0,2.7,310.0,348.0,22.0,19.0,7,2,8,3,4,9,1,3
2021,1210.0,52751.0,24989,4.0,2.0,230.0,258.0,29.0,22.0,7,0,7,3,4,10,2,0
2020,1736.0,56190.0,18996,6.0,3.3,290.0,252.0,26.0,19.0,19,2,7,0,4,9,2,0
2018,1403.0,55441.0,32996,6.0,3.6,285.0,260.0,23.0,17.0,18,2,7,0,4,6,1,59
2015,1254.0,128495.0,39777,8.0,6.0,360.0,380.0,,,7,2,8,0,3,5,1,14
2022,1412.0,13623.0,21590,4.0,2.4,177.0,172.0,31.0,22.0,18,2,7,3,4,5,2,0
2021,969.0,17635.0,24593,4.0,2.3,310.0,350.0,29.0,21.0,11,2,1,3,4,6,3,57
2023,944.0,15360.0,68488,6.0,3.5,400.0,480.0,21.0,16.0,11,2,7,0,4,0,1,57
2019,1118.0,83227.0,24888,,,,,,,12,2,8,4,4,13,3,3
2023,2156.0,1.0,31885,0.0,,,,,,7,1,3,4,1,1,2,19
2024,1254.0,1.0,57790,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2024,1145.0,5.0,50810,,,,,,,12,1,8,4,8,13,4,59
2024,2248.0,4.0,24667,4.0,1.6,122.0,114.0,36.0,31.0,28,1,2,3,4,11,2,19
2024,1496.0,7.0,41024,6.0,3.5,260.0,240.0,28.0,20.0,28,1,7,0,4,11,2,0
2020,867.0,31648.0,28824,4.0,1.5,190.0,179.0,32.0,27.0,14,0,7,3,4,11,0,0
2019,2144.0,36073.0,29974,6.0,3.3,365.0,376.0,,17.0,13,2,6,0,4,9,4,55
2024,1123.0,2.0,90795,8.0,6.6,401.0,464.0,,,12,1,8,0,4,0,1,3
2019,908.0,35738.0,34491,6.0,4.0,270.0,278.0,20.0,17.0,37,2,7,0,4,3,1,59
2024,909.0,10.0,22351,4.0,2.0,169.0,151.0,41.0,32.0,37,1,6,3,4,11,2,59
2024,1406.0,11.0,59806,4.0,2.0,375.0,470.0,20.0,20.0,18,1,7,3,7,9,1,59
2014,1049.0,92092.0,13810,4.0,2.0,264.0,269.0,27.0,19.0,15,2,7,3,4,5,2,0
2018,2061.0,63429.0,15388,4.0,1.4,160.0,184.0,31.0,24.0,18,2,7,3,4,6,2,0
2021,1505.0,69245.0,19766,6.0,3.5,300.0,261.0,30.0,20.0,28,2,6,0,4,11,2,57
2024,1710.0,27.0,90576,,,,,,,32,1,8,4,8,13,4,59
2021,1617.0,63665.0,20910,6.0,3.0,300.0,295.0,29.0,20.0,16,0,6,0,4,7,3,30
2018,1335.0,76960.0,19699,4.0,2.0,248.0,310.0,31.0,27.0,3,2,6,3,7,9,3,30
2021,1711.0,20304.0,45281,6.0,3.6,305.0,269.0,24.0,19.0,32,2,8,0,6,9,1,3
2024,1715.0,18.0,77540,,,,,,,32,1,8,4,8,13,4,59
2019,1526.0,85257.0,36510,8.0,6.2,420.0,460.0,21.0,14.0,6,2,7,0,4,0,1,55
2024,1491.0,30.0,42568,6.0,3.5,,,,,28,1,7,0,4,10,1,0
2023,906.0,5.0,41237,6.0,3.5,278.0,265.0,24.0,19.0,37,1,8,0,4,5,3,59
2024,883.0,6.0,39898,6.0,3.5,301.0,267.0,,22.0,37,1,6,0,4,9,2,20
2016,883.0,50639.0,19955,4.0,2.5,178.0,170.0,35.0,25.0,37,2,6,3,4,5,2,59
2024,909.0,5.0,25809,4.0,2.0,169.0,151.0,40.0,31.0,37,1,6,3,4,11,2,59
2021,1885.0,32173.0,37987,6.0,3.5,311.0,280.0,28.0,20.0,21,2,6,0,4,9,3,55
2020,1270.0,17100.0,71790,8.0,6.2,490.0,465.0,27.0,15.0,7,0,1,0,4,9,3,20
2020,908.0,65443.0,36699,6.0,4.0,270.0,278.0,20.0,17.0,37,2,7,0,4,3,1,59
2021,957.0,20208.0,42000,6.0,,,,,19.0,11,0,8,0,8,0,1,27
2023,957.0,33.0,44725,6.0,3.3,290.0,265.0,24.0,19.0,11,1,8,0,3,0,3,11
2023,957.0,1004.0,65516,,,,,,,11,2,8,0,8,0,1,59
2022,1040.0,49182.0,62868,6.0,3.0,395.0,406.0,22.0,17.0,20,2,7,3,6,9,0,32
2022,961.0,18045.0,33518,4.0,2.3,300.0,310.0,28.0,21.0,11,2,7,3,4,0,3,0
2024,999.0,43.0,106615,,,,,,,11,1,8,4,8,13,4,59
2018,1279.0,111445.0,27888,,,,,,,7,2,8,0,8,5,3,11
2023,1238.0,1.0,33095,4.0,2.7,237.0,260.0,25.0,20.0,7,1,8,3,4,9,3,59
2022,1279.0,33398.0,37858,4.0,2.7,310.0,430.0,22.0,19.0,7,2,8,3,4,9,3,59
2024,1279.0,1.0,40486,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2023,1487.0,5.0,25430,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2024,1491.0,6.0,40437,6.0,3.5,284.0,259.0,27.0,20.0,28,1,7,0,4,10,2,2
2019,908.0,70286.0,25477,6.0,4.0,270.0,278.0,20.0,17.0,37,2,7,0,4,3,1,59
2023,957.0,5.0,42280,6.0,,,,,,11,1,8,0,8,0,3,59
2023,957.0,5.0,42280,6.0,,,,,,11,1,8,0,8,0,3,59
2024,1491.0,10.0,40559,6.0,3.5,284.0,259.0,27.0,20.0,28,1,7,0,4,10,2,2
2024,1512.0,1.0,20990,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2024,2352.0,6.0,35480,4.0,2.0,204.0,,36.0,43.0,14,1,7,3,5,12,2,24
2024,2352.0,6.0,38025,4.0,2.0,204.0,,36.0,43.0,14,1,7,3,5,12,2,24
2024,1349.0,5.0,38295,4.0,1.5,200.0,192.0,36.0,29.0,0,1,3,3,4,11,2,44
2021,961.0,48114.0,35916,6.0,3.0,400.0,415.0,24.0,18.0,11,2,7,0,4,0,0,2
2017,1279.0,82233.0,28492,6.0,4.3,285.0,305.0,22.0,17.0,7,2,8,0,3,5,1,11
2023,1774.0,6110.0,55888,4.0,2.0,295.0,310.0,26.0,20.0,39,1,7,3,6,9,0,31
2024,872.0,6.0,36075,4.0,2.0,204.0,,41.0,46.0,14,1,6,3,5,12,2,23
2024,883.0,3.0,28358,4.0,2.5,203.0,184.0,39.0,28.0,37,1,6,3,4,9,2,59
2016,1341.0,110198.0,16588,6.0,3.5,279.0,252.0,29.0,20.0,0,2,7,0,4,5,2,31
2020,1774.0,28753.0,44318,4.0,2.0,316.0,295.0,26.0,18.0,39,0,7,3,4,9,0,32
2021,1774.0,26893.0,46421,4.0,2.0,400.0,472.0,28.0,26.0,39,0,7,3,7,9,0,32
2018,883.0,74535.0,22591,6.0,3.5,301.0,267.0,32.0,22.0,37,2,6,0,4,9,2,20
2023,883.0,12755.0,24951,4.0,2.5,203.0,184.0,39.0,28.0,37,0,6,3,4,9,2,59
2023,1729.0,4373.0,32491,4.0,2.5,187.0,178.0,32.0,25.0,19,2,7,3,4,9,2,0
2015,902.0,72479.0,15951,4.0,1.8,134.0,,40.0,44.0,37,2,9,3,5,11,2,23
2017,2121.0,44047.0,26799,6.0,3.6,335.0,284.0,27.0,18.0,6,2,6,0,4,9,0,55
2016,1317.0,79504.0,24499,6.0,3.0,300.0,300.0,24.0,18.0,3,2,7,3,4,9,0,31
2017,856.0,89952.0,13499,4.0,2.4,189.0,182.0,34.0,26.0,14,2,6,3,4,11,2,59
2018,1381.0,52583.0,22199,4.0,2.0,252.0,273.0,34.0,24.0,2,2,1,3,4,7,0,55
2018,1709.0,53592.0,20999,6.0,3.6,280.0,260.0,,,32,2,5,0,4,5,2,59
2020,957.0,30755.0,30899,6.0,,,,23.0,18.0,11,2,8,0,4,13,1,14
2019,1238.0,104442.0,12299,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,13,3,3
2018,909.0,74661.0,13599,4.0,1.8,132.0,128.0,,,37,2,6,3,4,13,2,59
2018,1236.0,41238.0,19894,4.0,2.0,275.0,295.0,31.0,22.0,7,2,1,3,4,9,3,57
2016,1018.0,85746.0,13399,4.0,2.0,241.0,273.0,34.0,25.0,26,2,6,3,4,7,3,30
2022,1491.0,36851.0,27699,6.0,3.5,284.0,259.0,27.0,21.0,28,2,7,0,4,10,1,0
2016,1331.0,80946.0,19999,4.0,2.0,240.0,260.0,34.0,22.0,3,2,0,3,4,6,3,55
2020,894.0,73187.0,29849,8.0,5.7,381.0,401.0,18.0,13.0,37,2,8,0,4,5,3,59
2023,1516.0,11096.0,16499,4.0,1.6,122.0,114.0,40.0,32.0,28,2,6,3,4,11,2,59
2022,1487.0,33756.0,19999,3.0,1.5,201.0,225.0,35.0,28.0,28,2,2,3,4,11,0,0
2021,1131.0,46217.0,19899,4.0,1.5,170.0,203.0,30.0,26.0,12,2,7,3,4,10,2,0
2018,1511.0,141901.0,7499,4.0,2.5,179.0,177.0,,,28,2,6,3,4,11,2,59
2021,2188.0,14597.0,29495,4.0,2.0,235.0,258.0,28.0,22.0,21,2,2,3,4,5,2,31
2016,1317.0,71325.0,26099,6.0,3.0,300.0,300.0,24.0,18.0,3,2,7,3,4,9,0,31
2021,1723.0,11714.0,14999,4.0,2.0,147.0,132.0,,,19,2,6,3,4,13,2,59
2016,1881.0,72736.0,23999,6.0,3.0,340.0,339.0,23.0,17.0,31,2,7,0,4,7,0,32
2014,1919.0,91540.0,12989,4.0,1.8,134.0,142.0,40.0,43.0,21,2,3,3,5,11,2,54
2020,1238.0,86208.0,14999,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,5,3,59
2008,1922.0,98060.0,2999,6.0,3.8,200.0,230.0,28.0,17.0,5,2,6,0,4,2,2,59
2019,894.0,61521.0,30699,8.0,5.7,381.0,401.0,17.0,13.0,37,2,8,0,4,5,1,59
2015,1512.0,185705.0,3499,4.0,1.8,130.0,128.0,,,28,2,6,3,4,13,2,59
2015,1020.0,42654.0,16399,4.0,2.0,208.0,258.0,38.0,26.0,26,2,6,3,4,7,2,30
2018,2133.0,43036.0,31299,6.0,3.0,345.0,369.0,20.0,14.0,24,2,7,0,4,9,0,33
2019,2212.0,44881.0,21799,4.0,2.0,280.0,306.0,28.0,22.0,1,2,2,3,4,9,3,32
2017,1030.0,54416.0,21299,4.0,2.0,241.0,273.0,30.0,22.0,26,2,6,3,4,10,3,30
2019,906.0,84695.0,17399,4.0,2.7,159.0,180.0,23.0,20.0,37,2,8,3,4,5,3,59
2020,894.0,86494.0,27299,8.0,5.7,381.0,401.0,18.0,13.0,37,2,8,0,4,5,3,59
2022,1472.0,9009.0,53499,8.0,6.4,485.0,475.0,24.0,15.0,9,2,6,0,4,9,3,20
2021,1737.0,39925.0,15499,4.0,2.0,147.0,132.0,,,19,2,2,3,4,11,2,59
2017,1327.0,58804.0,14999,4.0,2.0,228.0,258.0,32.0,23.0,3,2,7,3,4,9,2,31
2020,1711.0,65775.0,29495,6.0,3.6,305.0,269.0,24.0,19.0,32,2,8,0,6,9,1,3
2020,1657.0,71989.0,16399,4.0,2.0,184.0,221.0,29.0,22.0,38,2,7,3,4,9,2,0
2018,883.0,57606.0,19799,6.0,3.5,301.0,267.0,32.0,22.0,37,2,6,0,4,9,2,20
2014,1316.0,112996.0,14499,6.0,3.0,315.0,330.0,30.0,20.0,3,2,0,3,4,9,3,55
2020,856.0,29980.0,19999,4.0,1.5,192.0,192.0,38.0,30.0,14,2,6,3,4,11,2,57
2018,1412.0,60972.0,15629,4.0,2.4,180.0,175.0,31.0,22.0,18,2,7,3,4,5,2,0
2022,1512.0,14603.0,18999,4.0,2.0,149.0,146.0,37.0,28.0,28,2,6,3,4,11,2,59
2019,2123.0,46229.0,19742,4.0,2.0,247.0,269.0,34.0,25.0,17,2,6,3,4,9,3,30
2017,961.0,65520.0,16337,6.0,3.5,290.0,255.0,24.0,17.0,11,2,7,0,3,5,2,12
2017,862.0,64216.0,15682,4.0,2.0,158.0,138.0,40.0,31.0,14,2,6,3,4,11,2,59
2020,880.0,40706.0,24518,4.0,2.5,203.0,184.0,33.0,27.0,37,2,7,3,4,9,0,0
2020,1723.0,46440.0,14285,4.0,2.0,147.0,132.0,,,19,2,6,3,4,13,2,59
2020,2119.0,48059.0,27800,4.0,2.5,219.0,,38.0,41.0,37,2,7,3,5,11,0,24
2017,1408.0,24031.0,16004,4.0,2.4,184.0,171.0,30.0,21.0,18,2,7,3,4,10,2,0
2016,1516.0,83878.0,7849,4.0,1.6,109.0,107.0,,,28,2,6,3,4,13,2,59
2019,908.0,34280.0,33899,6.0,4.0,270.0,278.0,20.0,17.0,37,2,7,0,4,3,1,59
2019,867.0,53406.0,21190,4.0,1.5,190.0,179.0,34.0,28.0,14,2,7,3,4,11,2,0
2020,909.0,32074.0,20437,4.0,2.0,169.0,151.0,38.0,31.0,37,2,6,3,4,11,2,59
2019,1736.0,28133.0,18998,4.0,2.4,185.0,178.0,29.0,22.0,19,2,7,3,4,5,2,0
2020,1511.0,70281.0,14999,4.0,2.5,188.0,180.0,39.0,28.0,28,2,6,3,4,11,2,59
2021,2156.0,43403.0,16570,0.0,,,,,,7,2,3,4,1,1,2,19
2019,862.0,55129.0,19072,4.0,1.5,174.0,162.0,40.0,31.0,14,2,3,3,4,11,2,58
2020,2156.0,33038.0,14499,0.0,,,,,,7,2,3,4,1,1,2,19
2020,1723.0,34315.0,14900,4.0,2.0,147.0,132.0,,,19,2,6,3,4,13,2,59
2020,909.0,68883.0,16099,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2020,883.0,67140.0,18673,4.0,2.5,203.0,184.0,39.0,28.0,37,2,6,3,4,9,2,59
2021,2217.0,28308.0,27499,0.0,,,,,,36,2,6,4,1,1,3,55
2021,909.0,11481.0,18465,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2019,2269.0,20123.0,9949,0.0,,,,,,15,2,7,4,2,1,2,0
2016,856.0,69790.0,15341,4.0,2.4,185.0,181.0,35.0,26.0,14,2,1,3,4,11,2,59
2020,1043.0,30125.0,29449,4.0,2.0,296.0,295.0,26.0,21.0,20,2,7,3,6,10,0,32
2020,2201.0,27886.0,21949,4.0,2.0,228.0,258.0,32.0,24.0,3,2,7,3,4,9,2,31
2020,1412.0,67784.0,17949,4.0,2.4,180.0,175.0,31.0,22.0,18,2,7,3,4,5,2,0
2021,1408.0,31875.0,20134,4.0,2.4,180.0,171.0,31.0,22.0,18,2,7,3,4,10,2,0
2019,1512.0,86866.0,12689,4.0,1.8,,,,,28,2,6,3,4,13,2,59
2018,1418.0,82675.0,14230,6.0,3.6,283.0,260.0,25.0,17.0,9,2,4,0,4,5,2,59
2016,1487.0,56964.0,13356,4.0,2.5,170.0,175.0,33.0,26.0,28,2,2,3,4,11,2,0
2020,1917.0,17931.0,34999,6.0,3.5,295.0,268.0,27.0,20.0,21,2,7,0,4,9,2,31
2020,2358.0,19435.0,19601,3.0,1.5,134.0,162.0,36.0,28.0,23,2,3,3,4,7,2,19
2021,2248.0,20354.0,17187,4.0,1.6,122.0,114.0,36.0,31.0,28,2,2,3,4,11,2,19
2019,2279.0,63416.0,21399,6.0,3.5,295.0,270.0,26.0,19.0,16,2,7,0,4,11,0,31
2017,1089.0,57869.0,19612,4.0,2.5,170.0,174.0,32.0,26.0,35,2,2,2,4,11,0,0
2020,2292.0,21735.0,20920,4.0,1.8,121.0,105.0,52.0,53.0,37,2,6,3,5,11,2,23
2014,955.0,69425.0,12829,6.0,3.5,285.0,253.0,27.0,19.0,11,2,7,0,4,5,2,2
2020,1512.0,39996.0,16499,4.0,2.0,149.0,146.0,39.0,29.0,28,2,6,3,4,11,2,59
2020,1327.0,36209.0,21449,4.0,2.0,228.0,258.0,33.0,24.0,3,2,7,3,4,9,2,31
2020,856.0,43499.0,23799,4.0,2.0,252.0,273.0,32.0,22.0,14,2,6,3,4,0,2,57
2020,2217.0,36145.0,31999,0.0,,,,,,36,2,6,4,1,1,0,45
2023,2292.0,3491.0,24613,4.0,1.8,134.0,156.0,,,37,2,6,3,5,11,2,23
2021,1252.0,45641.0,16899,4.0,1.5,170.0,203.0,30.0,25.0,7,2,7,3,4,5,0,0
