year,make,condition,modelId,bodyStyle,mileageUnformatted,priceUnformatted,cylinder_engine,size_engine,configuration_engine,horsepower_engine,torque_engine,type_engine,name_transmission,drivenWheels,market_categories,highway_mpg,city_mpg,segment
2024,Chevrolet,new,1252.0,suv,3339.0,25490,4.0,1.5,inline,175.0,203.0,gas,6A,AWD,Crossover,30.0,24.0,3
2023,Chevrolet,new,1268.0,suv,2.0,34090,6.0,3.6,V,310.0,266.0,gas,9A,AWD,Crossover,25.0,17.0,3
2024,Chevrolet,new,1279.0,truck,2.0,47905,,,,,,,,,,,,4
2020,Infiniti,used,1616.0,crossover,60262.0,24782,4.0,2.0,inline,268.0,280.0,gas,Continuously Variable,AWD,"Luxury,Crossover",28.0,22.0,2
2024,Ford,new,969.0,coupe,,53330,8.0,5.0,V,,,gas,6M,RWD,High-Performance,23.0,14.0,5
2024,Ford,new,961.0,suv,10.0,40145,4.0,2.3,inline,300.0,310.0,gas,10A,RWD,Crossover,28.0,21.0,4
2023,Ford,new,957.0,truck,1896.0,47005,,,V,,,flex-fuel (FFV),10A,AWD,,,,4
2024,Ford,new,2463.0,truck,10.0,43480,4.0,2.0,inline,250.0,277.0,gas,8A,AWD,"Hybrid,Crossover",28.0,22.0,4
2021,Jeep,used,1415.0,suv,17980.0,33399,6.0,3.6,V,293.0,260.0,gas,8A,RWD,,26.0,19.0,3
2020,Ford,used,961.0,suv,38721.0,37998,6.0,3.0,V,400.0,415.0,gas,10A,AWD,"Crossover,Performance",24.0,18.0,4
2023,Ford,new,957.0,truck,5.0,50435,,,V,,,flex-fuel (FFV),10A,AWD,,,,5
2021,Ford,used,957.0,truck,32249.0,48998,,,V,,,,10A,AWD,,,,4
2023,Ford,new,957.0,truck,10.0,93285,6.0,3.5,V,450.0,510.0,gas,10A,AWD,Factory Tuner,18.0,15.0,8
2020,Ford,used,955.0,suv,32624.0,23998,4.0,2.0,inline,250.0,275.0,gas,8A,AWD,,28.0,21.0,2
2023,Ford,new,961.0,suv,234.0,38540,4.0,2.3,inline,300.0,310.0,gas,10A,RWD,Crossover,28.0,21.0,4
2024,Ford,new,969.0,coupe,5.0,42680,4.0,2.3,inline,,,gas,10A,RWD,Performance,33.0,22.0,4
2023,Ford,new,957.0,truck,2099.0,52105,,,V,,,flex-fuel (FFV),10A,RWD,"Hybrid,Flex Fuel",,,5
2023,Ford,new,957.0,truck,10.0,54050,,,V,,,,10A,AWD,,,,5
2023,Ford,new,2441.0,truck,10.0,68165,0.0,,,,,electric,1D,AWD,,,,6
2024,Ford,new,2441.0,truck,12.0,82056,0.0,,,,,electric,1D,AWD,,,,7
2019,Honda,used,856.0,sedan,87213.0,20800,4.0,1.5,inline,192.0,192.0,gas,Continuously Variable,FWD,Performance,35.0,29.0,2
2020,Dodge,used,1472.0,sedan,13128.0,71500,8.0,6.2,V,707.0,650.0,gas,8A,RWD,"Factory Tuner,High-Performance",21.0,12.0,6
2024,Ford,new,955.0,suv,12.0,44080,4.0,2.0,inline,250.0,280.0,gas,8A,AWD,"Crossover,Performance",28.0,21.0,4
2024,Ford,new,955.0,suv,12.0,43050,4.0,2.0,inline,250.0,280.0,gas,8A,AWD,"Crossover,Performance",28.0,21.0,4
2022,Acura,used,1346.0,suv,43335.0,39252,6.0,3.5,V,290.0,267.0,gas,10A,FWD,"Luxury,Crossover",26.0,19.0,4
2024,Lincoln,new,1180.0,suv,12.0,118415,6.0,3.5,V,440.0,510.0,gas,10A,AWD,"Luxury,Performance",22.0,16.0,
2023,Acura,new,2060.0,sedan,13.0,58345,6.0,3.0,V,355.0,354.0,gas,10A,AWD,"Luxury,Factory Tuner,High-Performance",24.0,19.0,5
2022,Honda,used,862.0,hatchback,19503.0,24587,4.0,1.5,inline,180.0,177.0,gas,Continuously Variable,FWD,"Performance,Hatchback",39.0,31.0,2
2024,Honda,new,872.0,sedan,13.0,34095,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2024,Honda,new,872.0,sedan,12.0,35620,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2023,Honda,used,860.0,truck,11933.0,36241,6.0,3.5,V,280.0,262.0,gas,9A,AWD,Crossover,24.0,18.0,3
2021,Acura,used,1341.0,suv,24798.0,26603,4.0,2.0,inline,272.0,280.0,gas,10A,FWD,"Luxury,Crossover",28.0,22.0,3
2024,Acura,new,1341.0,suv,9.0,45700,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover",27.0,21.0,4
2024,Acura,new,1341.0,suv,9.0,51495,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover,Performance",26.0,21.0,5
2024,Acura,new,1341.0,suv,10.0,54100,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover",27.0,21.0,5
2024,Acura,new,1346.0,suv,10.0,74695,6.0,3.0,V,355.0,354.0,gas,10A,AWD,"Luxury,Factory Tuner,Crossover,Performance",21.0,17.0,6
2024,Acura,new,1346.0,suv,13.0,55745,6.0,3.5,V,290.0,267.0,gas,10A,FWD,"Luxury,Crossover",26.0,19.0,5
2024,Acura,new,1346.0,suv,11.0,58545,6.0,3.5,V,290.0,267.0,gas,10A,AWD,"Luxury,Crossover",25.0,19.0,5
2024,Acura,new,1349.0,hatchback,9.0,33595,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",37.0,30.0,3
2024,Acura,new,1349.0,hatchback,11.0,38595,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",36.0,29.0,4
2023,Acura,new,2060.0,sedan,13.0,41845,4.0,2.0,inline,272.0,280.0,gas,10A,FWD,Luxury,31.0,22.0,4
2023,Acura,new,2060.0,sedan,10.0,45845,4.0,2.0,inline,272.0,280.0,gas,10A,FWD,"Luxury,Performance",31.0,22.0,4
2024,Honda,new,862.0,hatchback,11.0,32545,4.0,1.5,inline,180.0,177.0,gas,Continuously Variable,FWD,Hatchback,37.0,30.0,3
2015,Honda,used,856.0,sedan,47912.0,17945,4.0,2.4,inline,185.0,181.0,gas,Continuously Variable,FWD,,36.0,27.0,2
2024,Honda,new,856.0,sedan,6.0,31460,4.0,1.5,inline,192.0,192.0,gas,Continuously Variable,FWD,,37.0,29.0,3
2024,Honda,new,862.0,sedan,5.0,28045,4.0,1.5,inline,180.0,177.0,gas,Continuously Variable,FWD,Performance,42.0,33.0,3
2024,Nissan,new,1497.0,hatchback,5.0,36045,0.0,,,,,electric,1D,FWD,Hatchback,,,3
2021,Nissan,used,1501.0,truck,47623.0,21986,6.0,3.8,V,310.0,281.0,gas,9A,RWD,,24.0,18.0,2
2024,Nissan,new,1501.0,truck,5.0,41174,6.0,3.8,V,310.0,281.0,gas,9A,AWD,,,18.0,4
2018,Dodge,used,1469.0,suv,64353.0,13837,4.0,2.4,inline,173.0,166.0,gas,4A,FWD,"Flex Fuel,Crossover",25.0,19.0,2
2024,Nissan,new,1512.0,sedan,5.0,21380,4.0,2.0,inline,149.0,146.0,gas,Continuously Variable,FWD,,40.0,30.0,2
2024,Nissan,new,1512.0,sedan,5.0,22046,4.0,2.0,inline,149.0,146.0,gas,Continuously Variable,FWD,,39.0,29.0,2
2020,Subaru,used,2233.0,suv,62038.0,23585,4.0,2.4,flat,260.0,277.0,gas,Continuously Variable,AWD,Crossover,27.0,21.0,2
2024,Acura,new,1349.0,hatchback,11.0,33295,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",37.0,30.0,3
2024,Acura,new,1349.0,hatchback,11.0,33295,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",37.0,30.0,3
2024,Acura,new,1349.0,hatchback,9.0,34695,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",37.0,30.0,3
2024,Acura,new,1349.0,hatchback,9.0,38295,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",36.0,29.0,4
2023,Acura,new,2060.0,sedan,9.0,57745,6.0,3.0,V,355.0,354.0,gas,10A,AWD,"Luxury,Factory Tuner,High-Performance",24.0,19.0,5
2024,Honda,new,872.0,sedan,7.0,34445,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2024,Honda,new,862.0,sedan,5.0,27100,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,,37.0,30.0,3
2024,Honda,new,867.0,suv,7.0,33360,4.0,1.5,inline,190.0,179.0,gas,Continuously Variable,FWD,Crossover,34.0,28.0,3
2024,Honda,new,867.0,suv,8.0,37940,4.0,1.5,inline,190.0,179.0,gas,Continuously Variable,AWD,Crossover,32.0,27.0,4
2024,Honda,new,867.0,suv,9.0,37485,4.0,1.5,inline,190.0,179.0,gas,Continuously Variable,AWD,Crossover,32.0,27.0,3
2024,Honda,new,867.0,suv,10.0,37485,4.0,1.5,inline,190.0,179.0,gas,Continuously Variable,AWD,Crossover,32.0,27.0,3
2024,Honda,new,857.0,minivan,12.0,43235,6.0,3.5,V,280.0,262.0,gas,10A,FWD,,28.0,19.0,4
2024,Honda,new,857.0,minivan,5.0,44110,6.0,3.5,V,280.0,262.0,gas,10A,FWD,,28.0,19.0,4
2024,Honda,new,865.0,suv,13.0,43775,6.0,3.5,V,285.0,262.0,gas,10A,FWD,Crossover,27.0,19.0,4
2024,Honda,new,865.0,suv,12.0,51880,6.0,3.5,V,285.0,262.0,gas,10A,FWD,"Crossover,Performance",27.0,19.0,5
2024,Acura,new,1341.0,suv,9.0,46300,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover",27.0,21.0,4
2024,Acura,new,1341.0,suv,11.0,53645,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover",27.0,21.0,5
2024,Acura,new,1341.0,suv,11.0,55645,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover,Performance",26.0,21.0,5
2024,Honda,new,862.0,hatchback,6.0,51345,4.0,2.0,inline,315.0,310.0,gas,6M,FWD,"Factory Tuner,High-Performance,Hatchback",28.0,22.0,5
2024,Ford,new,969.0,coupe,6.0,49601,8.0,5.0,V,,,gas,6M,RWD,High-Performance,23.0,14.0,4
2024,Acura,new,1349.0,hatchback,11.0,35295,4.0,1.5,inline,200.0,192.0,gas,Continuously Variable,FWD,"Luxury,Hatchback",37.0,30.0,3
2021,Acura,used,2060.0,sedan,24493.0,27000,4.0,2.0,inline,272.0,280.0,gas,10A,FWD,"Luxury,Performance",31.0,22.0,3
2021,Honda,used,856.0,sedan,4118.0,26804,4.0,1.5,inline,192.0,192.0,gas,Continuously Variable,FWD,Performance,38.0,30.0,3
2024,Honda,new,862.0,sedan,12.0,28500,4.0,1.5,inline,180.0,177.0,gas,Continuously Variable,FWD,Performance,42.0,33.0,3
2024,Honda,new,862.0,sedan,13.0,27100,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,,37.0,30.0,3
2024,Ford,new,957.0,truck,,62350,,,V,,,,10A,AWD,"Hybrid,Flex Fuel",,,5
2023,Ford,new,2367.0,suv,7.0,49795,0.0,,,,,electric,1D,AWD,Hatchback,,,4
2023,Ford,new,2441.0,truck,84.0,67285,0.0,,,,,electric,1D,AWD,,,,6
2023,Ford,new,2367.0,suv,10.0,46090,0.0,,,,,electric,1D,RWD,Hatchback,,,4
2023,Ford,new,2367.0,suv,6.0,49535,0.0,,,,,electric,1D,AWD,Hatchback,,,4
2023,Lincoln,new,2309.0,suv,77.0,38434,4.0,2.0,inline,250.0,275.0,gas,8A,FWD,"Luxury,Crossover,Performance",30.0,22.0,4
2024,Lincoln,new,2250.0,suv,,65420,4.0,2.0,inline,250.0,275.0,gas,8A,AWD,"Luxury,Hybrid,Crossover",,,6
2024,Ford,new,969.0,coupe,6.0,49121,8.0,5.0,V,,,gas,6M,RWD,High-Performance,23.0,14.0,4
2023,Ford,new,957.0,truck,29.0,70199,,,V,,,,10A,AWD,,,,6
2023,Ford,new,2441.0,truck,70.0,73840,0.0,,,,,electric,1D,AWD,,,,6
2023,Ford,new,2367.0,suv,6.0,50830,0.0,,,,,electric,1D,AWD,Hatchback,,,5
2022,Lincoln,certified pre-owned,1180.0,suv,15834.0,75999,6.0,3.5,V,440.0,510.0,gas,10A,AWD,"Luxury,Performance",22.0,16.0,7
2024,Ford,new,2441.0,truck,,68790,0.0,,,,,electric,1D,AWD,,,,6
2023,Ford,new,957.0,truck,11.0,53744,6.0,,V,,,,10A,AWD,,,,5
2013,Chevrolet,used,1252.0,suv,108912.0,11777,4.0,2.4,inline,182.0,172.0,gas,6A,FWD,"Flex Fuel,Crossover",32.0,22.0,1
2021,Ford,certified pre-owned,2371.0,suv,23018.0,28222,3.0,1.5,inline,181.0,190.0,gas,8A,AWD,Crossover,28.0,25.0,3
2024,Ford,new,2371.0,suv,12.0,41800,3.0,1.5,inline,181.0,190.0,gas,8A,AWD,Crossover,28.0,25.0,4
2023,Ford,new,2367.0,suv,6.0,47090,0.0,,,,,electric,1D,RWD,Hatchback,,,4
2023,Lincoln,new,1193.0,suv,,69164,6.0,3.0,V,400.0,415.0,gas,10A,AWD,"Luxury,Crossover,Performance",24.0,17.0,6
2017,Ram,used,1711.0,truck,99510.0,27994,6.0,3.6,V,305.0,269.0,flex-fuel (FFV),8A,AWD,"Flex Fuel,Diesel",23.0,16.0,3
2024,Ford,new,969.0,coupe,6.0,40830,4.0,2.3,inline,,,gas,10A,RWD,Performance,33.0,22.0,4
2023,Ford,new,961.0,suv,16.0,60732,6.0,3.0,V,400.0,415.0,gas,10A,AWD,"Crossover,Performance",24.0,18.0,5
2022,Ford,new,961.0,suv,4857.0,40997,4.0,2.3,inline,300.0,310.0,gas,10A,RWD,Crossover,28.0,21.0,4
2024,Acura,new,1349.0,hatchback,9.0,52595,4.0,2.0,inline,320.0,310.0,gas,6M,FWD,"Luxury,Factory Tuner,High-Performance,Hatchback",28.0,21.0,5
2024,Acura,new,2060.0,sedan,11.0,51795,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Performance",29.0,21.0,5
2023,Honda,certified pre-owned,856.0,sedan,16189.0,24893,4.0,1.5,inline,192.0,192.0,gas,Continuously Variable,FWD,Performance,37.0,29.0,2
2024,Honda,new,872.0,sedan,5.0,33990,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2024,Honda,new,872.0,sedan,7.0,34445,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2024,Honda,new,872.0,sedan,8.0,36425,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,3
2024,Honda,new,872.0,sedan,8.0,40440,4.0,2.0,inline,204.0,,hybrid,Electrically Variable,FWD,Hybrid,41.0,46.0,4
2024,Honda,new,862.0,sedan,5.0,32100,4.0,1.5,inline,180.0,177.0,gas,Continuously Variable,FWD,,38.0,31.0,3
2024,Honda,new,862.0,sedan,11.0,26645,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,,37.0,30.0,3
2024,Honda,new,862.0,sedan,5.0,26645,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,,37.0,30.0,3
2022,Honda,certified pre-owned,2092.0,crossover,34074.0,21243,4.0,1.8,inline,141.0,127.0,gas,Continuously Variable,FWD,Crossover,34.0,28.0,2
2021,Honda,used,2092.0,crossover,26269.0,19565,4.0,1.8,inline,141.0,127.0,gas,Continuously Variable,FWD,Crossover,34.0,28.0,2
2024,Honda,new,2092.0,crossover,9.0,27980,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,Crossover,32.0,26.0,3
2024,Honda,new,2092.0,crossover,5.0,29995,4.0,2.0,inline,158.0,138.0,gas,Continuously Variable,FWD,Crossover,32.0,26.0,3
2024,Honda,new,865.0,suv,7.0,46350,6.0,3.5,V,285.0,262.0,gas,10A,AWD,Crossover,25.0,19.0,4
2024,Honda,new,865.0,suv,6.0,53855,6.0,3.5,V,285.0,262.0,gas,10A,AWD,"Crossover,Performance",25.0,19.0,5
2024,Acura,new,1341.0,suv,9.0,48950,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover",27.0,21.0,4
2024,Acura,new,1341.0,suv,9.0,51950,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover,Performance",26.0,21.0,5
2024,Acura,new,1341.0,suv,9.0,51950,4.0,2.0,inline,272.0,280.0,gas,10A,AWD,"Luxury,Crossover,Performance",26.0,21.0,5
2018,Ford,used,1005.0,crossover,68178.0,19663,6.0,3.5,V,287.0,254.0,gas,6A,FWD,"Crossover,Performance",23.0,16.0,2
2021,Honda,used,2092.0,crossover,46134.0,20996,4.0,1.8,inline,141.0,127.0,gas,Continuously Variable,AWD,Crossover,31.0,26.0,2
2024,Ford,new,2371.0,suv,6.0,33997,3.0,1.5,inline,181.0,190.0,gas,8A,AWD,Crossover,28.0,25.0,3
2024,Mazda,new,2346.0,suv,5.0,37485,4.0,2.5,inline,227.0,310.0,gas,6A,AWD,Crossover,30.0,22.0,3
2024,Mazda,new,2346.0,suv,1.0,31270,4.0,2.5,inline,191.0,186.0,gas,6A,AWD,Crossover,33.0,26.0,3
2024,Mazda,new,2376.0,sedan,,28115,4.0,2.5,inline,191.0,186.0,gas,6A,FWD,Performance,37.0,27.0,3
2024,Mazda,new,2559.0,suv,5.0,56370,4.0,2.5,inline,323.0,369.0,plug-in hybrid,8A,AWD,"Crossover,Performance",,,5
2024,Mazda,new,2346.0,suv,5.0,30300,4.0,2.5,inline,191.0,186.0,gas,6A,AWD,Crossover,33.0,26.0,3
2024,Mazda,new,1550.0,suv,5.0,32025,4.0,2.5,inline,187.0,186.0,gas,6A,AWD,Crossover,29.0,23.0,3
2024,Mazda,new,1550.0,suv,5.0,36755,4.0,2.5,inline,187.0,186.0,gas,6A,AWD,Crossover,29.0,23.0,3
2024,Mazda,new,1550.0,suv,5.0,32160,4.0,2.5,inline,187.0,186.0,gas,6A,AWD,Crossover,29.0,23.0,3
2016,Ram,used,1711.0,truck,18679.0,27885,6.0,3.6,V,305.0,269.0,flex-fuel (FFV),8A,RWD,Flex Fuel,25.0,17.0,3
2024,Chevrolet,new,1270.0,coupe,15.0,97400,8.0,6.2,V,490.0,465.0,gas,8A,RWD,High-Performance,25.0,16.0,8
2024,Chevrolet,new,1279.0,truck,2.0,42295,4.0,2.7,inline,310.0,430.0,gas,8A,RWD,,22.0,18.0,4
2024,Chevrolet,new,1240.0,suv,2.0,73795,8.0,5.3,V,355.0,383.0,gas,10A,AWD,"Diesel,Performance",19.0,15.0,6
2024,Nissan,new,1501.0,truck,,35895,6.0,3.8,V,310.0,281.0,gas,9A,RWD,,24.0,18.0,3
2024,Chevrolet,new,1279.0,truck,1.0,75705,6.0,3.0,inline,305.0,495.0,diesel,10A,AWD,Diesel,22.0,20.0,7
2023,Chevrolet,new,1279.0,truck,1.0,83790,8.0,6.2,V,420.0,460.0,gas,10A,AWD,,17.0,14.0,7
2024,Nissan,new,1512.0,sedan,,20395,4.0,2.0,inline,149.0,146.0,gas,Continuously Variable,FWD,,40.0,30.0,2
2024,Nissan,new,2248.0,crossover,,21259,4.0,1.6,inline,122.0,114.0,gas,Continuously Variable,FWD,Hatchback,36.0,31.0,2
2020,Toyota,used,906.0,truck,43385.0,32447,6.0,3.5,V,278.0,265.0,gas,6A,RWD,,24.0,19.0,3
2023,Nissan,new,2560.0,crossover,,57002,0.0,,,,,electric,1D,AWD,Crossover,,,5
2023,Nissan,new,2560.0,crossover,,57002,0.0,,,,,electric,1D,AWD,Crossover,,,5
2023,Nissan,new,2560.0,crossover,,54995,0.0,,,,,electric,1D,AWD,Crossover,,,5
2023,Buick,used,2129.0,suv,17841.0,32885,4.0,2.0,inline,228.0,258.0,gas,9A,FWD,"Crossover,Performance",31.0,23.0,3
2023,Buick,new,2129.0,suv,1.0,41305,4.0,2.0,inline,228.0,258.0,gas,9A,AWD,Crossover,29.0,22.0,4
2021,Jeep,used,1403.0,suv,26817.0,42874,6.0,3.6,V,285.0,260.0,gas,6M,AWD,"Hybrid,Diesel",23.0,17.0,4
2015,Chevrolet,used,1259.0,sedan,79742.0,10294,4.0,1.4,inline,138.0,148.0,gas,6A,FWD,,38.0,26.0,1
2024,Chevrolet,new,1248.0,sedan,3699.0,26495,4.0,1.5,inline,160.0,184.0,gas,Continuously Variable,FWD,,35.0,27.0,3
2024,Chevrolet,new,1281.0,truck,,90745,8.0,6.6,V,401.0,464.0,gas,10A,AWD,Diesel,,,8
2021,Chevrolet,used,1238.0,truck,47605.0,32769,6.0,3.6,V,308.0,275.0,gas,8A,AWD,Diesel,24.0,17.0,3
2021,Nissan,certified pre-owned,1516.0,sedan,61219.0,13895,4.0,1.6,inline,122.0,114.0,gas,Continuously Variable,FWD,,40.0,32.0,2
2021,Nissan,certified pre-owned,1487.0,crossover,30461.0,28988,4.0,2.5,inline,181.0,181.0,gas,Continuously Variable,AWD,Crossover,32.0,25.0,3
2023,GMC,used,1145.0,truck,17240.0,47485,4.0,2.7,inline,310.0,430.0,gas,8A,RWD,Diesel,22.0,19.0,4
2024,Nissan,new,1512.0,sedan,5.0,22576,4.0,2.0,inline,149.0,146.0,gas,Continuously Variable,FWD,,39.0,29.0,2
2021,Nissan,used,1494.0,minivan,59177.0,22996,4.0,2.0,inline,131.0,139.0,gas,Continuously Variable,FWD,,26.0,24.0,2
2021,Nissan,certified pre-owned,1487.0,crossover,66106.0,19488,4.0,2.5,inline,181.0,181.0,gas,Continuously Variable,FWD,Crossover,34.0,26.0,2
2024,Nissan,new,1511.0,sedan,5.0,25687,4.0,2.5,inline,188.0,180.0,gas,Continuously Variable,FWD,,39.0,27.0,3
2022,Nissan,certified pre-owned,2248.0,crossover,18760.0,21671,4.0,1.6,inline,122.0,114.0,gas,Continuously Variable,FWD,Hatchback,36.0,31.0,2
2021,Nissan,certified pre-owned,1496.0,suv,14410.0,24740,6.0,3.5,V,260.0,240.0,gas,Continuously Variable,FWD,Crossover,28.0,20.0,2
2023,Toyota,used,886.0,suv,14151.0,37988,4.0,2.4,inline,265.0,310.0,gas,8A,FWD,Crossover,29.0,22.0,4
2024,Mazda,new,2559.0,suv,,51915,4.0,2.5,inline,323.0,369.0,plug-in hybrid,8A,AWD,Crossover,,,5
2024,Subaru,new,1076.0,crossover,,31679,4.0,2.5,flat,182.0,178.0,gas,Continuously Variable,AWD,Crossover,33.0,26.0,3
2024,Subaru,new,1087.0,crossover,,39807,4.0,2.5,flat,182.0,176.0,gas,Continuously Variable,AWD,Crossover,32.0,26.0,4
2024,Subaru,new,1087.0,crossover,,39807,4.0,2.5,flat,182.0,176.0,gas,Continuously Variable,AWD,Crossover,32.0,26.0,4
2024,Subaru,new,1087.0,crossover,,39807,4.0,2.5,flat,182.0,176.0,gas,Continuously Variable,AWD,Crossover,32.0,26.0,4
2023,Subaru,new,2031.0,sedan,,37367,4.0,2.4,flat,271.0,258.0,gas,6M,AWD,Performance,26.0,19.0,3
2023,Ford,new,961.0,suv,6.0,41807,4.0,2.3,inline,300.0,310.0,gas,10A,RWD,Crossover,28.0,21.0,4
2023,Ford,new,999.0,truck,6.0,59602,8.0,6.8,V,405.0,445.0,gas,10A,AWD,Diesel,,,5
2023,Ford,new,957.0,truck,1720.0,54894,,,V,,,,10A,AWD,,,,5
2023,Ford,new,2367.0,suv,6.0,53330,0.0,,,,,electric,1D,AWD,Hatchback,,,5
2023,Ford,new,2367.0,suv,6.0,53295,0.0,,,,,electric,1D,AWD,Hatchback,,,5
2023,Ford,new,2367.0,suv,6.0,49090,0.0,,,,,electric,1D,AWD,Hatchback,,,4
2023,Ford,new,2367.0,suv,6.0,51130,0.0,,,,,electric,1D,AWD,Hatchback,,,5
2022,Ford,new,961.0,suv,278.0,42997,4.0,2.3,inline,300.0,310.0,gas,10A,RWD,Crossover,28.0,21.0,4
2010,Chevrolet,used,1279.0,truck,199577.0,11225,8.0,4.8,V,302.0,305.0,flex-fuel (FFV),4A,RWD,Flex Fuel,19.0,13.0,1
2023,Chevrolet,new,1279.0,truck,31.0,54370,8.0,5.3,V,355.0,383.0,gas,10A,AWD,Diesel,20.0,16.0,5
2024,GMC,new,1122.0,suv,1.0,95760,8.0,6.2,V,420.0,460.0,gas,10A,AWD,"Diesel,Performance",18.0,14.0,8
2024,Chevrolet,new,1240.0,suv,,75690,8.0,5.3,V,355.0,383.0,gas,10A,AWD,,19.0,15.0,7
2024,Chevrolet,new,1276.0,suv,,84605,8.0,6.2,V,420.0,460.0,gas,10A,AWD,"Diesel,Performance",18.0,14.0,7
2023,Nissan,new,1505.0,sedan,118.0,37995,6.0,3.5,V,300.0,261.0,gas,Continuously Variable,FWD,Performance,30.0,20.0,4
2023,Nissan,certified pre-owned,1501.0,truck,9313.0,31874,6.0,3.8,V,310.0,281.0,gas,9A,RWD,,24.0,18.0,3
2018,Volkswagen,used,2173.0,suv,69174.0,18347,4.0,2.0,inline,235.0,258.0,gas,8A,FWD,Crossover,26.0,22.0,2
2022,Volkswagen,used,2173.0,suv,25897.0,33441,6.0,3.6,V,276.0,266.0,gas,8A,AWD,"Crossover,Performance",23.0,17.0,3
2024,Chevrolet,new,1279.0,truck,1.0,43900,4.0,2.7,inline,310.0,430.0,gas,8A,RWD,,22.0,18.0,4
2022,Chevrolet,used,2436.0,truck,68400.0,40988,8.0,5.3,V,355.0,383.0,gas,10A,AWD,Diesel,17.0,14.0,4
2024,Chevrolet,new,1279.0,truck,,63650,4.0,2.7,inline,310.0,430.0,gas,8A,AWD,Diesel,17.0,16.0,6
2024,GMC,new,1131.0,suv,,26880,,,,,,,,,,,,3
2024,GMC,new,1131.0,suv,,28695,,,,,,,,,,,,3
2024,GMC,new,1131.0,suv,1.0,29935,4.0,1.5,inline,175.0,203.0,gas,9A,FWD,Crossover,29.0,24.0,3
2024,Chevrolet,new,2635.0,suv,,52715,0.0,,,,,electric,1D,AWD,Crossover,,,5
2023,GMC,new,1145.0,truck,2579.0,50395,4.0,2.7,inline,310.0,430.0,gas,8A,AWD,Diesel,20.0,18.0,5
2024,GMC,new,1145.0,truck,,70605,6.0,3.0,inline,305.0,495.0,diesel,10A,AWD,Diesel,23.0,21.0,6
2024,GMC,new,1145.0,truck,,69060,6.0,3.0,inline,305.0,495.0,diesel,10A,AWD,Diesel,23.0,21.0,6
2024,Nissan,new,1512.0,sedan,,25315,4.0,2.0,inline,149.0,146.0,gas,Continuously Variable,FWD,,38.0,30.0,3
2024,Nissan,new,2248.0,crossover,,22033,4.0,1.6,inline,122.0,114.0,gas,Continuously Variable,FWD,Hatchback,36.0,31.0,2
2023,Nissan,certified pre-owned,1487.0,crossover,7809.0,32874,3.0,1.5,inline,201.0,225.0,gas,Continuously Variable,AWD,Crossover,34.0,28.0,3
2023,Nissan,new,2560.0,crossover,,57346,0.0,,,,,electric,1D,AWD,Crossover,,,5
2024,Chevrolet,new,1245.0,suv,5.0,26040,3.0,1.2,inline,137.0,162.0,gas,Continuously Variable,FWD,Crossover,,,3
2024,Chevrolet,new,1245.0,suv,2.0,26040,3.0,1.2,inline,137.0,162.0,gas,Continuously Variable,FWD,Crossover,,,3
2023,Buick,new,2129.0,suv,1.0,36585,4.0,2.0,inline,228.0,258.0,gas,9A,AWD,Crossover,29.0,22.0,3
2018,Mercedes-Benz,used,1019.0,coupe,30091.0,58997,8.0,4.0,V,463.0,516.0,gas,9A,AWD,"Luxury,High-Performance",27.0,17.0,5
